crop_type,region,soil_type,rainfall_mm,temperature_c,humidity_pct,soil_ph,nitrogen_kg_ha,phosphorus_kg_ha,potassium_kg_ha,pest_risk,yield_ton_per_hectare
Maize,West,Sandy,778.79,24.59,83.77,6.23,137.75,84.53,113.67,7.53,6.613
Maize,West,Clay,825.8,26.09,77.82,6.19,158.17,41.58,76.5,9.52,3.637
Maize,Central,Clay,853.46,31.51,66.7,6.82,87.51,58.59,134.66,7.48,5.6
Maize,Central,Sandy,856.5,25.99,63.36,6.33,82.68,59.18,29.72,8.11,1.694
Maize,East,Sandy,565.13,23.02,80.84,7.72,116.16,72.28,110.0,6.07,7.948
Maize,West,Alluvial,716.53,26.3,81.66,6.73,65.1,108.96,87.56,6.97,6.672
Maize,Central,Sandy,781.27,26.71,79.91,6.54,80.8,25.26,70.61,8.25,3.964
Maize,South,Loamy,542.54,31.57,48.66,6.1,133.14,69.86,77.09,9.68,7.496
Maize,West,Alluvial,615.49,21.51,62.49,5.47,167.99,59.69,100.68,6.9,6.406
Maize,North,Black,729.21,30.02,88.22,5.65,112.37,98.52,136.48,3.76,6.818
Maize,West,Loamy,760.05,27.38,77.21,6.35,169.31,92.56,102.13,3.29,7.877
Maize,North,Clay,808.7,29.13,65.2,6.23,157.14,71.83,129.04,6.82,5.956
Maize,North,Sandy,930.85,27.03,74.03,6.53,149.73,42.28,32.52,6.09,3.753
Maize,South,Loamy,789.73,15.63,55.9,6.6,37.27,99.75,107.91,9.59,4.552
Maize,East,Black,497.05,24.36,48.05,6.33,90.53,80.91,53.39,2.31,7.447
Maize,East,Loamy,726.68,24.18,75.13,6.16,136.2,32.87,82.37,1.47,5.406
Maize,East,Black,891.16,25.12,75.05,6.3,121.37,69.37,111.66,9.35,5.005
Maize,North,Sandy,723.37,24.48,64.84,6.37,149.75,43.72,48.4,4.9,5.994
Maize,East,Sandy,581.18,24.73,80.21,6.77,57.66,114.16,113.76,6.98,8.064
Maize,North,Alluvial,857.03,23.59,54.38,6.71,70.01,86.08,100.65,1.2,5.285
Maize,South,Sandy,680.85,30.19,67.74,6.17,115.9,67.65,135.81,4.2,9.381
Maize,South,Black,515.99,24.34,61.19,6.32,160.35,92.29,114.68,5.03,9.402
Maize,Central,Black,636.42,17.51,64.97,6.3,82.05,69.4,93.43,9.26,3.833
Maize,Central,Sandy,774.7,26.91,88.4,7.19,44.66,47.08,84.97,6.06,3.805
Maize,North,Black,824.44,23.39,87.34,6.74,131.92,37.7,44.86,1.01,3.106
Maize,North,Alluvial,473.9,31.47,78.37,6.25,129.28,43.45,84.5,9.71,6.36
Maize,West,Loamy,577.67,24.21,82.53,6.21,94.79,39.98,68.47,2.92,6.239
Maize,North,Black,880.65,28.41,77.91,5.6,80.42,77.43,92.15,2.71,4.315
Maize,North,Loamy,608.4,33.47,53.6,7.25,85.08,28.44,102.75,4.21,6.608
Maize,West,Loamy,608.52,30.23,54.27,4.81,87.3,25.62,92.75,2.35,6.898
Maize,Central,Loamy,1018.33,24.4,79.96,5.83,107.07,57.2,67.35,5.02,3.928
Maize,North,Loamy,738.37,20.73,63.67,6.31,99.32,70.9,39.27,1.18,4.147
Maize,East,Black,743.14,26.54,55.06,5.56,78.56,69.91,57.33,9.78,2.197
Maize,West,Loamy,750.24,27.97,59.55,6.5,35.02,47.21,41.28,3.53,6.535
Maize,West,Alluvial,684.25,24.58,85.0,6.01,48.06,56.76,87.49,3.95,4.438
Maize,East,Alluvial,658.53,24.16,89.75,5.93,134.06,87.94,43.7,1.19,4.945
Maize,East,Alluvial,614.67,24.95,60.43,6.4,61.11,63.34,40.69,8.24,3.76
Maize,Central,Sandy,873.74,23.85,71.79,5.54,90.07,79.75,140.24,4.79,6.161
Maize,North,Alluvial,721.59,22.86,77.83,7.37,54.29,26.36,136.7,3.93,5.083
Maize,East,Sandy,627.58,25.27,74.89,6.53,156.08,98.59,139.09,3.01,7.77
Maize,East,Alluvial,701.66,26.13,71.75,6.91,57.0,40.75,51.17,7.26,4.911
Maize,Central,Sandy,648.07,24.7,52.25,6.32,167.96,63.58,142.3,1.37,7.716
Maize,East,Clay,1083.9,23.96,68.68,6.88,38.36,58.29,112.62,0.94,2.349
Maize,West,Sandy,985.75,31.83,66.76,6.44,161.03,42.46,130.13,5.85,5.639
Maize,North,Black,824.11,22.57,57.96,6.55,38.77,89.63,116.72,3.79,5.688
Maize,East,Clay,724.79,22.8,91.8,7.24,40.64,96.04,134.18,8.45,4.978
Maize,West,Loamy,829.45,27.7,59.65,5.61,44.29,69.41,60.43,3.82,3.926
Maize,North,Clay,643.95,27.49,88.02,6.44,164.46,65.28,60.3,8.24,6.74
Maize,West,Clay,611.33,28.2,76.34,7.57,96.54,76.35,122.6,6.64,7.298
Maize,North,Sandy,644.85,29.02,83.91,6.61,64.05,114.04,95.27,5.85,8.259
Maize,East,Sandy,804.16,37.32,93.75,6.37,129.87,37.66,33.74,5.35,5.262
Maize,North,Loamy,850.74,23.56,84.12,5.34,91.09,103.76,63.87,9.62,3.003
Maize,West,Alluvial,899.1,27.25,88.19,6.92,45.88,32.14,34.82,6.85,5.363
Maize,West,Black,1086.98,20.51,81.57,5.23,165.78,59.61,70.53,8.49,3.439
Maize,East,Sandy,1066.65,22.22,75.1,6.49,137.38,24.29,106.01,4.06,3.558
Maize,North,Black,969.91,25.55,70.9,6.64,116.32,83.17,118.57,7.06,5.498
Maize,West,Clay,734.83,28.15,52.88,6.53,87.13,50.24,43.11,6.21,3.802
Maize,South,Black,752.84,26.45,79.4,7.05,161.21,33.76,73.95,9.75,3.281
Maize,Central,Alluvial,922.11,24.65,55.74,6.14,140.03,93.0,143.82,9.21,3.996
Maize,Central,Sandy,1002.45,26.96,53.55,5.87,133.93,50.29,70.88,6.7,3.338
Maize,Central,Sandy,545.57,23.09,87.36,6.13,109.38,62.34,97.68,9.44,5.671
Maize,North,Clay,756.01,25.66,62.98,6.87,140.36,65.14,35.21,8.71,2.292
Maize,North,Alluvial,829.15,21.04,73.36,6.62,92.68,58.49,31.42,2.23,3.315
Maize,Central,Black,780.78,17.1,92.11,6.17,56.66,41.94,74.53,5.74,4.427
Maize,Central,Alluvial,721.97,25.5,77.83,6.16,62.94,84.67,132.49,9.52,4.453
Maize,Central,Alluvial,1026.73,21.93,93.47,6.42,43.66,96.34,39.72,7.26,3.503
Maize,North,Sandy,772.4,28.48,89.17,6.43,139.46,43.87,73.33,4.24,5.937
Maize,Central,Black,464.46,28.06,89.11,6.02,125.67,28.38,53.93,3.32,7.035
Maize,East,Loamy,824.11,27.65,82.99,6.22,132.77,70.54,98.34,5.17,7.807
Maize,South,Sandy,883.91,22.31,51.75,6.33,144.18,59.39,95.02,7.68,4.929
Maize,East,Sandy,651.75,28.5,77.45,5.84,61.27,90.97,119.64,6.84,6.195
Maize,Central,Clay,551.46,29.61,58.48,6.84,55.29,107.09,117.84,7.51,7.328
Maize,North,Alluvial,710.64,28.12,54.02,6.9,88.04,36.72,62.59,3.14,6.54
Maize,West,Loamy,341.77,22.28,72.17,7.16,110.99,68.93,45.17,5.69,5.884
Maize,East,Black,926.73,25.53,50.89,5.89,52.87,106.66,80.8,3.76,5.782
Maize,South,Loamy,886.53,28.94,56.65,6.66,44.69,72.03,36.44,8.34,2.592
Maize,Central,Black,715.41,22.6,75.36,6.84,140.29,48.96,75.86,8.75,4.666
Maize,West,Loamy,930.3,22.92,63.27,7.06,107.93,105.16,105.16,8.68,3.042
Maize,East,Clay,922.41,24.36,93.69,6.11,147.85,91.81,57.21,5.1,4.954
Maize,South,Sandy,785.42,19.81,79.73,6.41,108.75,61.73,57.46,9.02,2.474
Maize,Central,Black,603.95,25.54,69.61,6.12,36.89,67.74,72.62,2.29,5.611
Maize,South,Clay,961.85,26.16,52.06,6.02,108.25,90.02,138.72,1.67,6.886
Maize,East,Sandy,1040.93,32.56,78.45,5.43,121.92,61.36,93.46,6.01,6.198
Maize,South,Sandy,665.21,23.43,49.0,6.74,68.93,102.05,65.23,8.46,4.975
Maize,North,Alluvial,772.52,24.31,61.36,6.68,123.37,90.45,130.77,8.64,5.507
Maize,Central,Clay,405.56,31.57,78.69,7.0,139.1,78.23,30.19,3.35,7.32
Maize,East,Alluvial,801.99,29.25,79.04,6.55,64.66,82.9,59.94,2.99,5.096
Maize,South,Clay,745.17,26.26,93.8,6.57,124.26,28.68,127.31,4.49,5.333
Maize,South,Sandy,513.03,21.16,76.87,6.95,84.78,104.91,134.13,8.13,6.205
Maize,Central,Black,815.83,22.51,77.38,6.63,139.74,75.2,34.25,7.86,3.078
Maize,South,Clay,1026.46,25.21,83.81,6.14,72.56,95.39,131.23,3.62,5.274
Maize,Central,Clay,675.02,25.21,66.73,6.01,111.8,42.66,53.09,3.01,5.988
Maize,Central,Sandy,687.31,23.07,60.82,5.53,58.04,91.19,141.19,8.0,4.395
Maize,North,Loamy,745.31,20.94,58.48,6.38,84.41,86.47,50.24,7.29,3.507
Maize,Central,Loamy,473.99,19.13,64.18,6.17,154.64,87.84,97.33,7.87,7.684
Maize,West,Black,736.02,28.26,53.45,7.06,88.56,104.05,33.37,6.9,4.591
Maize,East,Clay,921.81,25.38,59.86,6.2,97.59,56.26,81.12,5.72,4.145
Maize,North,Sandy,352.69,30.05,85.32,6.42,96.1,113.1,138.01,8.0,7.92
Maize,South,Clay,735.76,24.35,64.19,6.22,120.95,82.46,99.26,9.79,5.421
Maize,Central,Clay,718.98,32.15,58.94,6.31,42.89,27.56,32.08,3.72,8.068
Maize,North,Clay,706.04,25.83,73.26,6.95,118.39,72.32,90.23,6.67,6.233
Maize,East,Black,490.56,28.89,62.13,7.09,110.99,79.26,123.06,2.74,10.091
Maize,Central,Clay,381.99,17.25,77.54,6.35,115.61,61.59,99.33,5.11,9.107
Maize,West,Loamy,433.3,24.09,89.03,7.02,36.61,100.56,30.45,8.71,5.574
Maize,West,Black,597.12,26.14,83.36,6.86,75.14,114.83,71.92,5.73,7.946
Maize,Central,Alluvial,876.03,29.14,61.61,6.44,115.82,24.54,111.54,6.62,3.733
Maize,West,Sandy,704.77,17.95,86.16,6.64,169.43,86.78,120.8,5.28,6.8
Maize,North,Black,620.6,27.24,54.21,6.64,111.71,35.27,91.67,8.51,5.021
Maize,West,Loamy,905.99,27.09,57.28,6.22,129.34,110.93,70.04,1.36,6.756
Maize,Central,Loamy,659.49,25.24,85.04,6.7,135.64,87.64,87.61,4.48,7.865
Maize,North,Black,577.89,25.39,55.15,6.35,69.61,48.7,92.98,5.49,6.136
Maize,Central,Black,633.43,31.51,60.23,6.61,80.91,44.69,28.63,8.18,4.736
Maize,South,Sandy,526.99,22.76,60.88,6.31,161.55,61.24,81.62,2.41,9.822
Maize,North,Loamy,1086.46,28.76,49.38,5.73,68.14,46.72,118.77,4.41,4.457
Maize,North,Clay,621.09,24.71,60.19,6.61,142.75,43.82,139.21,6.53,6.453
Maize,South,Alluvial,853.32,23.81,58.11,7.07,41.17,107.11,83.7,5.52,5.058
Maize,North,Black,996.35,29.35,66.9,6.45,148.36,94.04,44.24,5.76,5.593
Maize,South,Alluvial,827.39,35.97,75.81,6.92,81.79,93.7,32.44,6.24,4.983
Maize,South,Black,754.78,27.54,71.33,6.42,153.32,86.35,128.59,3.1,8.3
Maize,North,Black,1066.26,35.09,92.4,6.64,142.93,95.2,133.12,1.9,6.65
Maize,West,Clay,631.59,23.11,60.26,6.09,158.16,87.18,69.74,5.68,7.057
Maize,East,Alluvial,548.04,20.75,65.23,6.15,39.68,49.05,53.49,5.25,6.366
Maize,West,Black,778.59,27.79,78.3,6.24,157.77,23.21,64.27,2.49,4.823
Maize,Central,Clay,563.88,30.32,79.6,7.21,79.61,56.77,68.54,9.18,3.656
Maize,East,Alluvial,986.81,28.16,64.31,7.49,165.16,101.03,110.09,2.88,6.196
Maize,Central,Loamy,537.71,30.05,59.8,6.32,146.5,84.37,104.59,4.07,10.633
Maize,West,Alluvial,781.95,20.51,50.48,6.04,129.3,112.75,72.28,1.78,7.55
Maize,Central,Black,977.17,28.77,88.19,7.4,63.57,95.11,105.4,6.9,4.624
Maize,East,Clay,712.51,25.73,48.87,6.89,125.73,106.6,132.69,5.66,6.102
Maize,Central,Clay,720.88,22.77,73.3,6.27,64.71,35.71,110.35,2.0,5.317
Maize,South,Alluvial,497.92,29.19,55.71,6.65,92.3,99.35,55.9,6.63,7.509
Maize,West,Sandy,627.99,22.59,57.85,6.09,94.74,26.75,96.73,6.74,4.453
Maize,North,Black,537.78,25.23,80.56,6.5,102.96,72.29,89.35,6.8,7.253
Maize,North,Clay,476.56,30.46,89.88,6.7,101.55,112.53,47.72,6.98,8.613
Maize,West,Sandy,714.99,20.01,86.57,6.35,166.58,110.33,113.72,0.9,4.628
Maize,West,Black,680.91,30.16,91.83,6.47,56.64,71.05,106.17,3.3,5.202
Maize,Central,Loamy,440.52,25.66,69.46,6.79,38.41,105.23,51.32,3.11,8.302
Maize,North,Sandy,912.86,29.95,49.08,6.05,134.27,24.0,142.45,8.72,3.732
Maize,Central,Alluvial,724.26,27.38,54.15,6.14,60.17,90.76,69.8,2.69,6.439
Maize,North,Alluvial,709.92,29.45,63.87,6.44,35.41,18.14,64.61,8.08,6.069
Maize,Central,Sandy,576.4,22.91,86.22,6.02,38.38,57.3,63.21,5.97,5.049
Maize,East,Sandy,675.23,27.33,59.27,6.36,94.47,94.94,121.76,5.76,7.109
Maize,North,Loamy,876.76,30.96,49.65,6.57,98.28,25.98,32.08,6.94,4.458
Maize,South,Black,919.49,20.31,87.89,5.6,67.39,111.55,98.1,9.37,3.795
Maize,Central,Clay,830.76,23.99,69.78,6.65,118.66,100.34,129.46,8.82,4.086
Maize,East,Loamy,793.02,24.43,67.21,5.81,38.96,104.91,92.67,0.88,5.81
Maize,West,Black,722.35,29.28,58.41,7.55,164.99,65.4,115.8,1.62,7.622
Maize,North,Sandy,938.94,25.29,77.84,6.5,149.04,111.84,35.48,9.68,4.049
Maize,South,Alluvial,708.3,25.72,50.83,6.23,153.11,72.59,118.32,7.81,7.049
Maize,Central,Clay,419.64,33.37,54.19,6.63,112.06,105.21,115.49,9.14,7.329
Maize,South,Clay,1027.83,24.58,84.47,7.43,159.34,57.84,37.98,4.92,3.546
Maize,East,Clay,765.57,22.05,89.42,6.6,100.46,70.91,60.14,4.61,3.974
Maize,Central,Loamy,793.54,22.16,70.82,6.5,132.75,113.65,115.3,0.82,5.459
Maize,South,Alluvial,529.17,23.05,59.42,6.73,51.5,45.47,78.5,2.3,6.836
Maize,Central,Loamy,562.97,33.68,82.86,7.03,161.68,85.76,101.38,4.63,9.395
Cotton,Central,Black,756.94,30.64,52.96,6.56,112.09,28.93,117.39,8.59,1.769
Cotton,West,Sandy,331.26,27.16,83.18,6.65,160.05,88.68,119.32,3.77,7.553
Cotton,East,Alluvial,425.89,26.7,49.13,6.54,132.16,106.58,43.98,2.82,8.43
Cotton,Central,Loamy,788.79,32.53,82.58,7.38,155.47,66.05,29.89,3.92,2.961
Cotton,West,Sandy,405.77,29.26,64.9,7.22,72.28,106.31,104.77,2.19,7.402
Cotton,East,Alluvial,678.84,29.75,49.61,7.34,53.23,65.02,126.28,2.32,5.079
Cotton,East,Clay,513.31,29.1,93.7,6.37,49.67,39.65,131.3,2.95,4.407
Cotton,North,Clay,697.98,20.02,62.75,6.66,103.13,55.05,107.03,8.19,3.042
Cotton,North,Sandy,522.01,31.3,85.98,7.88,79.6,26.9,72.67,1.39,3.627
Cotton,East,Loamy,614.46,27.92,50.25,6.47,69.58,79.89,72.25,7.72,2.322
Cotton,West,Black,878.25,30.33,49.03,6.87,42.74,20.85,143.52,7.71,1.182
Cotton,Central,Clay,640.34,28.55,65.54,6.08,84.73,54.08,70.47,4.4,3.673
Cotton,Central,Sandy,652.37,30.24,59.1,7.42,125.18,68.1,79.35,5.32,4.979
Cotton,East,Clay,599.33,29.31,65.21,6.15,109.24,81.86,41.68,4.18,4.367
Cotton,North,Loamy,1037.3,28.23,73.96,7.67,69.04,21.71,104.15,6.87,1.154
Cotton,Central,Black,653.12,30.26,63.57,5.51,59.93,22.75,93.64,1.55,4.425
Cotton,Central,Alluvial,650.4,34.58,66.9,6.73,79.24,54.7,121.32,1.79,6.023
Cotton,South,Black,722.87,28.75,78.74,6.45,167.81,78.65,66.28,3.37,5.991
Cotton,West,Loamy,875.1,26.85,89.93,6.8,76.88,101.69,72.8,8.35,2.712
Cotton,Central,Sandy,805.75,29.64,53.85,6.01,103.43,18.93,124.09,0.86,2.391
Cotton,North,Clay,562.37,30.92,60.79,6.38,167.93,41.42,124.74,8.76,4.22
Cotton,North,Clay,748.33,27.74,66.91,6.73,62.55,78.06,84.05,3.2,2.978
Cotton,Central,Alluvial,616.52,28.85,80.31,6.21,66.69,20.44,91.19,9.74,2.177
Cotton,Central,Clay,617.14,26.43,55.2,6.47,168.77,66.69,74.66,5.98,6.065
Cotton,North,Black,641.08,31.13,50.96,7.39,84.86,38.87,142.57,9.46,3.343
Cotton,Central,Loamy,425.8,32.6,74.23,6.13,159.48,43.45,142.4,8.45,5.804
Cotton,South,Alluvial,581.68,34.88,56.62,6.95,75.68,49.83,126.71,6.51,5.355
Cotton,North,Black,734.47,27.12,84.05,6.8,121.45,77.83,60.43,8.46,2.583
Cotton,North,Loamy,791.29,25.03,66.8,6.72,101.39,64.18,71.47,2.6,3.411
Cotton,Central,Black,740.54,28.76,73.57,7.19,67.25,79.94,129.74,2.28,4.648
Cotton,South,Sandy,664.6,25.94,73.83,7.75,96.67,95.84,53.88,9.26,1.767
Cotton,South,Loamy,1141.76,23.45,52.71,6.41,49.77,85.9,90.43,3.41,1.869
Cotton,South,Clay,610.52,25.83,58.62,7.03,131.8,106.81,115.91,9.46,3.702
Cotton,South,Black,625.03,27.95,67.7,6.79,94.31,31.03,32.41,7.94,3.74
Cotton,North,Clay,470.23,31.56,69.88,7.07,156.73,73.16,119.96,9.48,5.328
Cotton,West,Clay,868.78,28.89,75.68,7.33,158.91,20.26,70.54,9.24,1.1
Cotton,East,Alluvial,706.77,31.61,86.76,6.39,60.61,44.06,57.16,5.23,3.691
Cotton,North,Alluvial,743.57,28.27,77.83,6.81,79.94,67.12,35.05,1.69,1.988
Cotton,North,Sandy,816.48,23.16,80.98,6.66,60.93,39.91,101.78,2.93,2.206
Cotton,Central,Clay,900.44,25.14,63.08,6.64,123.18,26.09,90.32,5.06,1.649
Cotton,North,Loamy,605.98,35.65,69.72,7.58,98.9,69.99,49.35,6.68,2.215
Cotton,South,Clay,500.87,28.09,80.03,6.53,155.55,99.52,45.15,4.8,6.675
Cotton,West,Loamy,802.1,27.29,89.2,7.2,78.32,85.55,131.95,7.19,3.811
Cotton,West,Clay,554.13,31.69,63.88,7.14,135.83,71.77,79.34,6.12,5.826
Cotton,East,Black,1017.89,31.71,91.42,6.92,44.89,109.91,131.55,7.5,5.088
Cotton,Central,Clay,654.69,31.35,77.58,6.87,124.42,52.61,67.89,6.49,4.559
Cotton,Central,Loamy,893.52,33.19,73.1,6.99,82.7,25.99,63.29,4.95,3.901
Cotton,West,Clay,530.58,33.71,90.86,6.36,143.13,77.55,99.79,3.08,6.475
Cotton,Central,Loamy,911.5,27.96,55.16,7.74,156.22,74.83,139.54,6.12,2.499
Cotton,Central,Alluvial,673.94,26.63,59.1,6.14,94.77,96.64,97.36,8.06,3.005
Cotton,East,Clay,859.64,31.51,76.92,7.2,137.92,42.44,69.62,4.44,3.843
Cotton,Central,Black,681.1,31.08,49.23,7.25,150.1,47.9,81.04,4.43,5.678
Cotton,Central,Sandy,693.41,30.01,73.61,7.62,117.96,29.59,76.81,5.25,3.338
Cotton,Central,Clay,646.9,25.15,82.25,7.35,162.88,83.29,75.83,8.49,4.384
Cotton,North,Clay,700.96,33.83,85.91,6.68,157.64,95.16,87.79,7.99,4.854
Cotton,South,Black,870.48,39.38,78.93,6.27,96.55,74.91,46.39,9.04,1.1
Cotton,North,Black,829.74,27.73,84.93,7.27,113.87,74.65,122.74,2.11,4.608
Cotton,East,Sandy,797.78,30.15,74.04,6.82,41.4,36.65,40.15,9.04,2.215
Cotton,North,Loamy,783.19,25.31,52.04,6.65,137.47,81.84,107.15,7.13,4.506
Cotton,East,Alluvial,905.39,24.57,64.76,6.41,97.4,88.34,72.73,4.87,2.698
Cotton,North,Black,708.59,26.1,64.57,6.84,97.58,33.03,115.12,7.39,2.622
Cotton,South,Clay,767.49,24.19,86.27,7.35,149.19,23.64,112.67,7.52,2.32
Cotton,East,Alluvial,938.79,35.57,82.27,6.38,114.2,52.95,69.82,6.99,3.06
Cotton,North,Alluvial,775.76,30.3,93.92,7.06,90.64,63.65,108.43,7.37,4.477
Cotton,South,Alluvial,931.39,28.11,80.16,6.52,37.39,101.33,72.19,6.69,3.042
Cotton,Central,Loamy,573.78,27.62,80.7,7.06,98.96,106.74,31.93,1.17,5.256
Cotton,North,Alluvial,616.44,28.97,72.84,6.94,119.55,106.36,109.97,1.33,5.554
Cotton,Central,Clay,795.92,28.09,90.53,7.22,116.06,52.07,41.31,2.08,1.1
Cotton,North,Loamy,675.82,25.39,87.83,6.13,41.76,109.34,60.05,4.11,3.872
Cotton,West,Alluvial,444.35,30.08,60.31,6.36,65.95,96.84,42.87,6.02,5.005
Cotton,East,Sandy,708.07,26.3,78.04,6.26,108.63,61.33,113.75,8.04,4.038
Cotton,North,Sandy,874.09,30.76,82.99,6.74,80.87,69.1,93.91,1.7,2.0
Cotton,East,Loamy,457.5,27.52,68.12,6.63,141.29,98.87,118.14,0.87,7.425
Cotton,East,Clay,595.59,29.8,91.11,6.26,154.27,59.76,76.23,1.27,5.039
Cotton,West,Sandy,549.25,29.13,81.16,6.6,101.42,49.98,35.13,2.56,3.548
Cotton,South,Loamy,1032.57,30.07,59.87,6.99,53.98,82.43,78.51,6.94,1.1
Cotton,Central,Clay,747.99,26.84,52.0,6.85,58.6,34.65,125.81,6.71,2.482
Cotton,West,Loamy,1109.94,30.81,67.21,6.1,146.74,86.66,135.44,9.2,2.094
Cotton,North,Alluvial,882.31,27.65,73.69,6.72,36.85,57.2,102.38,5.62,1.827
Cotton,South,Alluvial,858.02,27.59,73.71,7.39,142.72,49.22,29.63,9.1,1.1
Cotton,West,Alluvial,520.28,32.03,64.92,5.96,115.58,104.81,127.89,1.47,6.279
Cotton,West,Sandy,744.57,35.18,79.14,6.63,154.61,53.78,82.96,1.06,4.388
Cotton,South,Black,824.43,28.08,91.18,7.02,94.76,82.86,28.75,6.27,2.68
Cotton,West,Sandy,624.56,33.86,55.11,6.77,122.56,29.0,133.06,9.61,2.794
Cotton,South,Alluvial,945.6,29.35,82.78,6.98,60.74,97.5,117.68,3.91,4.147
Cotton,West,Alluvial,584.66,34.11,52.13,6.91,94.54,60.54,73.19,4.01,4.835
Cotton,West,Loamy,639.97,32.72,86.34,6.93,86.21,66.58,48.49,1.75,2.445
Cotton,West,Clay,701.69,30.07,56.86,6.25,94.43,93.21,105.7,8.74,2.777
Cotton,South,Clay,529.63,27.06,49.4,6.74,56.18,47.42,49.64,8.7,3.268
Cotton,East,Alluvial,809.07,31.7,93.74,6.82,162.38,83.99,76.63,2.93,4.811
Cotton,South,Alluvial,851.01,26.02,76.28,7.13,117.34,63.95,38.37,7.58,1.1
Cotton,North,Sandy,895.69,29.68,65.59,6.57,61.77,65.73,83.8,5.14,1.484
Cotton,East,Clay,637.07,27.58,88.59,6.58,41.7,69.31,42.99,3.75,3.028
Cotton,East,Sandy,1029.61,25.01,87.05,6.04,106.62,110.55,82.67,0.9,1.753
Cotton,North,Black,705.95,26.65,91.34,6.82,69.56,106.85,94.96,4.58,5.064
Cotton,North,Alluvial,533.87,31.26,48.95,6.68,111.98,35.92,115.35,8.54,4.313
Cotton,Central,Black,861.95,31.28,74.96,6.5,90.82,47.52,112.91,2.56,4.15
Cotton,North,Sandy,688.62,33.71,50.07,7.15,70.54,99.21,108.99,6.08,3.927
Cotton,West,Clay,556.53,28.38,55.52,7.07,140.6,59.42,75.04,6.02,5.45
Cotton,South,Sandy,609.48,27.94,59.54,6.32,90.48,18.47,101.93,5.26,3.658
Cotton,East,Sandy,508.02,26.07,79.97,6.41,141.97,102.07,33.85,7.35,5.265
Cotton,East,Loamy,758.35,27.54,64.98,6.66,127.54,106.38,46.14,2.82,5.921
Cotton,South,Black,694.71,33.48,49.23,6.22,74.07,81.45,57.2,7.01,1.546
Cotton,East,Clay,751.38,30.1,60.23,6.51,39.0,95.53,47.08,8.55,1.291
Cotton,West,Black,682.29,35.67,84.39,6.42,129.37,55.4,138.63,9.32,3.675
Cotton,Central,Loamy,818.99,31.6,66.22,6.5,146.66,37.28,38.97,0.83,3.272
Cotton,North,Loamy,1138.52,27.0,65.58,7.25,121.79,95.86,126.02,5.0,4.092
Cotton,North,Sandy,642.02,28.17,74.17,7.02,159.63,31.89,124.56,0.91,4.616
Cotton,Central,Sandy,962.37,30.66,49.01,6.69,44.25,51.01,57.64,7.46,1.1
Cotton,East,Black,831.83,26.67,79.56,6.96,65.33,89.17,37.92,1.26,1.75
Cotton,Central,Alluvial,653.29,23.32,74.96,6.43,150.69,50.11,69.1,4.98,5.186
Cotton,East,Loamy,871.87,28.33,76.43,6.06,83.74,53.41,126.77,4.07,4.398
Cotton,North,Alluvial,606.87,29.95,84.8,6.21,45.52,46.18,94.6,6.03,3.685
Cotton,Central,Sandy,1055.39,33.9,66.29,6.19,140.09,47.61,41.34,6.24,1.479
Cotton,West,Alluvial,656.03,32.68,77.49,6.55,154.85,97.93,135.88,5.4,5.941
Cotton,West,Clay,615.63,30.54,64.02,7.46,153.7,111.77,109.96,7.58,3.459
Cotton,South,Sandy,810.93,27.07,56.26,6.93,78.29,85.95,34.7,6.33,1.628
Cotton,Central,Alluvial,890.4,33.23,80.85,6.44,166.38,88.1,29.32,3.94,4.252
Cotton,West,Sandy,615.63,28.34,51.5,6.52,77.27,43.69,57.48,4.51,3.896
Cotton,North,Sandy,634.41,32.13,53.38,7.93,115.84,112.32,109.64,7.49,3.001
Cotton,East,Loamy,841.79,23.7,60.53,6.96,103.18,70.83,80.73,2.71,3.93
Cotton,Central,Black,1028.93,25.76,73.94,7.04,38.43,75.33,107.44,1.11,1.1
Cotton,North,Clay,1019.25,25.17,60.75,7.25,131.04,63.16,43.05,9.19,1.1
Cotton,Central,Black,883.12,25.35,86.94,7.04,75.02,53.78,89.1,2.1,1.573
Cotton,East,Black,823.33,26.85,88.62,6.91,105.26,24.79,60.63,7.27,2.907
Cotton,East,Loamy,495.89,34.65,51.79,7.47,96.67,40.13,93.05,5.08,5.421
Cotton,West,Loamy,545.76,32.45,72.81,6.57,136.4,56.7,85.26,1.8,6.845
Cotton,East,Alluvial,605.75,21.79,72.87,6.48,142.73,114.2,32.88,1.36,6.242
Cotton,West,Alluvial,896.88,29.87,65.06,7.03,104.98,105.15,57.37,4.24,4.493
Cotton,Central,Black,859.28,25.67,82.65,6.61,150.86,79.61,43.58,7.32,2.39
Cotton,North,Loamy,586.22,30.56,90.85,7.33,75.7,28.41,52.15,9.75,3.28
Cotton,North,Clay,830.28,27.74,80.67,6.72,118.81,28.82,33.95,2.15,2.651
Cotton,Central,Sandy,751.21,28.7,56.95,6.81,122.48,56.6,28.27,5.06,2.28
Cotton,West,Alluvial,799.39,25.47,50.76,6.8,65.34,92.87,31.59,6.23,1.695
Cotton,North,Loamy,696.86,29.19,85.17,6.94,134.31,21.41,96.18,6.95,2.918
Cotton,South,Sandy,669.2,30.08,73.97,7.16,55.74,52.71,112.52,2.61,3.936
Cotton,North,Alluvial,672.99,28.74,74.31,6.87,80.08,68.97,54.28,8.14,1.482
Cotton,West,Alluvial,625.74,30.55,52.32,6.49,147.11,30.27,120.43,3.58,5.589
